power,7.3703
ancillari,5.8963
ev,5.8963
servic,4.4222
receiv,4.4222
electr,4.4222
capabl,2.9481
data,2.9481
particip,2.9481
grid,2.9481
base,2.9481
gener,2.9481
match,2.9481
batteri,2.9481
transact,2.9481
kr,1.4741
real,1.4741
time,1.4741
vehicl,1.4741
connect,1.4741
charg,1.4741
equip,1.4741
aggreg,1.4741
offer,1.4741
request,1.4741
entiti,1.4741
associ,1.4741
transfer,1.4741
paramet,1.4741
payment,1.4741
made,1.4741
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
power,7.3703
ev,5.8963
servic,4.4222
receiv,4.4222
electr,4.4222
ancillari,4.4222
capabl,2.9481
data,2.9481
particip,2.9481
grid,2.9481
base,2.9481
gener,2.9481
match,2.9481
batteri,2.9481
transact,2.9481
cn,1.4741
bancillari,1.4741
real,1.4741
time,1.4741
vehicl,1.4741
connect,1.4741
charg,1.4741
equip,1.4741
aggreg,1.4741
offer,1.4741
request,1.4741
entiti,1.4741
associ,1.4741
transfer,1.4741
paramet,1.4741
payment,1.4741
made,1.4741
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
power,7.3703
ev,5.8963
servic,4.4222
receiv,4.4222
electr,4.4222
ancillari,4.4222
capabl,2.9481
data,2.9481
particip,2.9481
grid,2.9481
base,2.9481
gener,2.9481
match,2.9481
batteri,2.9481
transact,2.9481
mumnp,1.4741
aancillari,1.4741
real,1.4741
time,1.4741
vehicl,1.4741
connect,1.4741
charg,1.4741
equip,1.4741
aggreg,1.4741
offer,1.4741
request,1.4741
entiti,1.4741
associ,1.4741
transfer,1.4741
paramet,1.4741
payment,1.4741
made,1.4741
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
jp,7.5043
aproblem,7.5043
solv,7.5043
estim,7.5043
consumpt,7.5043
energi,7.5043
rout,7.5043
interv,7.5043
object,7.5043
ev,7.5043
run,7.5043
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
rout,13.7579
interv,11.0063
ev,8.2548
consumpt,7.3376
energi,7.3376
object,4.586
estim,3.6688
data,3.6688
inform,2.7516
run,2.7516
relat,1.8344
portion,1.8344
similar,1.8344
basi,1.8344
differ,1.8344
select,1.8344
solut,0.9172
apparatu,0.9172
includ,0.9172
respect,0.9172
plural,0.9172
calcul,0.9172
use,0.9172
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
copyright,41.2738
jpoinpit,41.2738
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
rout,13.2076
interv,10.7312
ev,8.2548
consumpt,7.4293
energi,7.4293
object,4.9529
estim,4.1274
data,3.3019
inform,2.4764
run,2.4764
relat,1.651
portion,1.651
similar,1.651
basi,1.651
differ,1.651
select,1.651
jp,0.8255
problem,0.8255
solv,0.8255
runsolut,0.8255
apparatu,0.8255
includ,0.8255
respect,0.8255
plural,0.8255
calcul,0.8255
use,0.8255
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
charg,13.7579
electr,6.879
vehicl,6.879
commun,4.9135
control,4.9135
unit,4.9135
connect,3.9308
station,2.9481
via,2.9481
andor,2.9481
use,2.9481
establish,1.9654
ipbas,1.9654
ip,1.9654
address,1.9654
cabl,1.9654
induct,1.9654
coupl,1.9654
provid,1.9654
ep,0.9827
method,0.9827
associ,0.9827
assign,0.9827
discharg,0.9827
exclus,0.9827
infrastructur,0.9827
parallel,0.9827
identif,0.9827
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
charg,13.5078
request,6.0035
ev,4.5026
space,4.5026
match,4.5026
schedul,4.5026
accept,3.0017
unit,3.0017
us,1.5009
system,1.5009
method,1.5009
program,1.5009
product,1.5009
manag,1.5009
station,1.5009
usag,1.5009
receiv,1.5009
capac,1.5009
electr,1.5009
vehicl,1.5009
eg,1.5009
locat,1.5009
commerci,1.5009
park,1.5009
lot,1.5009
fulfil,1.5009
avail,1.5009
predetermin,1.5009
otherwis,1.5009
previous,1.5009
determin,1.5009
price,1.5009
set,1.5009
permit,1.5009
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
control,9.172
der,6.1146
ev,6.1146
andor,5.0955
load,4.0764
least,3.0573
refer,3.0573
command,3.0573
present,2.0382
invent,2.0382
coordin,2.0382
method,2.0382
base,2.0382
voltag,2.0382
frequenc,2.0382
wo,1.0191
disclos,1.0191
distribut,1.0191
network,1.0191
system,1.0191
thereof,1.0191
acquir,1.0191
inform,1.0191
calcul,1.0191
pq,1.0191
circuit,1.0191
breaker,1.0191
activereact,1.0191
power,1.0191
balanc,1.0191
requir,1.0191
aloc,1.0191
locat,1.0191
avail,1.0191
capac,1.0191
output,1.0191
alloc,1.0191
solut,1.0191
minim,1.0191
neg,1.0191
impact,1.0191
maintain,1.0191
stabil,1.0191
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
consum,6.6931
method,4.462
electr,4.462
vehicl,4.462
ev,4.462
graphic,4.462
user,4.462
interfac,4.462
profil,4.462
point,4.462
sale,4.462
termin,4.462
us,2.231
system,2.231
charg,2.231
includ,2.231
novel,2.231
guidanc,2.231
control,2.231
provid,2.231
coupl,2.231
mobil,2.231
applic,2.231
websit,2.231
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
ev,8.0534
control,5.369
consid,4.6978
model,4.0267
dispatch,4.0267
constraint,4.0267
unit,3.3556
integr,3.3556
charg,3.3556
serv,2.6845
evchargingcontrol,2.0134
combin,2.0134
object,2.0134
center,2.0134
command,2.0134
user,2.0134
requir,2.0134
method,1.3422
function,1.3422
condit,1.3422
cn,0.6711
ath,0.6711
invent,0.6711
disclos,0.6711
accord,0.6711
output,0.6711
total,0.6711
load,0.6711
interact,0.6711
platform,0.6711
power,0.6711
grid,0.6711
issu,0.6711
administr,0.6711
region,0.6711
receiv,0.6711
meet,0.6711
capac,0.6711
rang,0.6711
unitsid,0.6711
comprehens,0.6711
minimum,0.6711
sum,0.6711
run,0.6711
built,0.6711
electr,0.6711
quantiti,0.6711
must,0.6711
met,0.6711
vehicl,0.6711
attribut,0.6711
suffici,0.6711
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
control,7.8617
der,5.8963
ev,5.8963
andor,4.9135
load,3.9308
least,2.9481
refer,2.9481
command,2.9481
present,1.9654
invent,1.9654
coordin,1.9654
method,1.9654
base,1.9654
voltag,1.9654
frequenc,1.9654
chenp,0.9827
ath,0.9827
disclos,0.9827
distribut,0.9827
network,0.9827
contr,0.9827
ol,0.9827
system,0.9827
thereof,0.9827
acquir,0.9827
inform,0.9827
calcul,0.9827
pq,0.9827
circuit,0.9827
breaker,0.9827
activereact,0.9827
power,0.9827
balanc,0.9827
requir,0.9827
aloc,0.9827
locat,0.9827
avail,0.9827
capac,0.9827
output,0.9827
alloc,0.9827
solut,0.9827
minim,0.9827
neg,0.9827
impact,0.9827
nd,0.9827
maintain,0.9827
stabil,0.9827
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
vacancy,0.0
inform,5.0246
ev,4.3068
charg,2.8712
infrastructur,2.8712
charger,2.5123
unit,2.5123
devic,2.1534
imag,2.1534
facil,2.1534
remot,1.7945
station,1.7945
collect,1.7945
determin,1.7945
failur,1.4356
output,1.4356
server,1.4356
park,1.4356
manag,1.0767
power,1.0767
real,1.0767
time,1.0767
photograph,1.0767
section,1.0767
warn,1.0767
control,1.0767
n,1.0767
present,0.7178
invent,0.7178
system,0.7178
vehicl,0.7178
state,0.7178
whole,0.7178
concentr,0.7178
commun,0.7178
center,0.7178
current,0.7178
applic,0.7178
smart,0.7178
phone,0.7178
illeg,0.7178
damag,0.7178
kr,0.3589
relat,0.3589
method,0.3589
monitor,0.3589
electr,0.3589
manlessli,0.3589
oper,0.3589
effect,0.3589
compris,0.3589
plural,0.3589
measur,0.3589
input,0.3589
transmit,0.3589
enabl,0.3589
connect,0.3589
network,0.3589
messag,0.3589
instal,0.3589
transfer,0.3589
servic,0.3589
provid,0.3589
report,0.3589
event,0.3589
accord,0.3589
lot,0.3589
suppli,0.3589
chargern,0.3589
devicen,0.3589
sensor,0.3589
modulen,0.3589
camera,0.3589
speakeraa,0.3589
voltag,0.3589
sensorbb,0.3589
sensorcc,0.3589
ir,0.3589
sensordd,0.3589
storag,0.3589
box,0.3589
open,0.3589
close,0.3589
sensore,0.3589
impact,0.3589
sensorff,0.3589
sound,0.3589
sensorgg,0.3589
collectionhh,0.3589
reporti,0.3589
eventjj,0.3589
failurekk,0.3589
check,0.3589
voic,0.3589
warningl,0.3589
web,0.3589
sitemm,0.3589
supplynn,0.3589
driver,0.3589
warningoo,0.3589
managerpp,0.3589
termin,8.4664
input,6.3498
proxim,4.2332
